,Date,Open,High,Low,Close,MA_5,MA_20,MA_60,MA_120,EMA_12,EMA_26,DIF,DEM,OSC,BIAS_5,BIAS_20,BIAS_60,BIAS_120
114,2020-06-29,11608.8,11608.8,11500.65,11542.62,11587.688,11455.723,10866.813499999998,0.0,11522.280527977293,11350.678853258087,171.60167471920613,188.28920989167878,-16.68753517247265,-0.003889300436808387,0.00758546623377685,0.06218994188130702,0.0
115,2020-06-30,11563.6,11638.0,11563.6,11621.24,11601.964,11489.677,10898.699833333334,0.0,11537.505062193066,11370.72307938956,166.78198280350625,183.98776447401963,-17.205781670513375,0.0016614428384711278,0.01145053947121404,0.06629599656069059,0.0
116,2020-07-01,11622.64,11736.39,11622.64,11703.42,11628.062,11520.897,10932.696333333333,0.0,11563.030437323185,11395.370323961946,167.66011336123847,180.7222342514484,-13.06212089020994,0.0064807015992862935,0.015842776825450242,0.07049712560997076,0.0
117,2020-07-02,11694.1,11805.21,11690.95,11805.14,11666.617999999999,11554.7575,10965.802999999998,0.0,11600.278062452744,11425.727086741234,174.55097571151055,179.48798254345633,-4.93700683194578,0.011873363814603414,0.021669212876168083,0.07654131667329803,0.0
118,2020-07-03,11857.9,11933.59,11857.9,11909.16,11716.316,11584.2075,10997.6825,0.0,11647.798360647435,11461.540704598698,186.25765604873777,180.8419172445166,5.415738804221178,0.016459439980963227,0.028051336269658448,0.08287905201845926,0.0
119,2020-07-06,11941.84,12116.7,11941.84,12116.7,11831.132,11620.381,11030.669666666665,11039.83,11719.93707453592,11510.07575652136,209.8613180145585,186.6457973985386,23.215520616019887,0.02413699720364891,0.04271107806189843,0.09845552139188674,0.09754407450114728
120,2020-07-07,12176.79,12249.95,12028.57,12092.97,11925.478,11651.0595,11063.562,11039.767416666667,11777.326755472091,11553.257007496832,224.06974797525982,194.1305875138969,29.939160461362917,0.014044887760473853,0.037928782356660355,0.09304489819824749,0.09540079456233096
121,2020-07-08,12086.13,12190.27,12083.84,12170.19,12018.832,11679.053,11097.105000000001,11040.265416666667,11837.767254715374,11598.959569257142,238.8076854582323,203.06600710277738,35.74167835545492,0.012593403418901285,0.042052810274942724,0.09669954461095925,0.10234578071171825
122,2020-07-09,12222.9,12273.43,12181.34,12192.69,12096.342,11706.832,11131.996166666666,11042.259833333334,11892.370754055019,11642.943006557041,249.42774749797718,212.3383551818285,37.08939231614869,0.00796505257539841,0.041502090403279054,0.09528334518380865,0.10418430502729675
123,2020-07-10,12250.44,12253.58,12030.2,12073.68,12129.246,11724.508,11161.0085,11043.871166666666,11920.264484228534,11674.851738030295,245.4127461982389,218.9532333851169,26.45951281312199,-0.004581158630965099,0.02978137760663394,0.08177321072732813,0.09324708861522858
124,2020-07-13,12109.61,12216.24,12109.61,12211.56,12148.218,11758.2975,11190.414333333332,11047.158333333333,11965.079179000852,11714.610544732575,250.46863426827622,225.25631356175361,25.212320706522604,0.005214098067716494,0.03854831024644502,0.09125181930260974,0.10540282229442112
125,2020-07-14,12202.89,12228.31,12143.91,12209.01,12171.426000000001,11797.251,11220.973166666665,11049.144833333332,12002.606997643205,11751.234977615755,251.37202002744925,230.47945485489592,20.892565172553333,0.0030878879763142726,0.03490296171540302,0.08805268657699183,0.10497329740556559
126,2020-07-15,12233.99,12320.48,12162.52,12202.85,12177.958,11842.0805,11247.736666666668,11050.629833333334,12033.413613409228,11784.689846129124,248.72376728010386,234.12831733993926,14.595449940164599,0.002044020844873978,0.030465043705791423,0.08491604681356629,0.1042673751672585
127,2020-07-16,12173.04,12220.93,12107.04,12157.74,12170.968,11874.3855,11273.9205,11050.999166666668,12052.5407498177,11812.324647042231,240.21610277546824,235.34587442704552,4.870228348422728,-0.001086848638497856,0.023862666409137506,0.07839504456324661,0.1001484858194193
128,2020-07-17,12195.72,12266.93,12144.62,12181.56,12192.544,11906.734,11305.472833333333,11051.013750000002,12072.389865239044,11839.676748451535,232.71311678750862,234.81932289913794,-2.1062061116293194,-0.0009008784384949013,0.02308156040103013,0.07749230656532909,0.1023024923844654
129,2020-07-20,12205.25,12221.33,12065.8,12174.54,12185.14,11938.0445,11336.586166666668,11051.702583333332,12088.1052705927,11864.482554388864,223.6227162038358,232.580001560077,-8.957285356241186,-0.0008699120404031916,0.01981023776549006,0.0739158879943237,0.10159859154733127
130,2020-07-21,12242.32,12450.16,12242.32,12397.55,12222.848000000002,11980.429,11370.436833333333,11054.45775,12135.712152054888,11903.97068363062,231.74146842426853,232.41229493291527,-0.6708265086467406,0.014293068194908214,0.03481686674158323,0.0903319003237943,0.12149779576478997
131,2020-07-22,12389.76,12486.95,12389.4,12473.27,12276.931999999999,12025.446,11405.868666666667,11057.649249999999,12187.644128675594,11946.142636744531,241.50149193106336,234.2301343325452,7.271357598518165,0.015992431985450566,0.03723969988306467,0.09358351954838687,0.12802185328857324
132,2020-07-23,12423.02,12429.76,12347.86,12413.04,12327.992,12065.48,11436.6315,11060.102,12222.320416579434,11980.728866963871,241.59154961556305,235.70241738914893,5.8891322264141195,0.006898771511208044,0.02880614778690954,0.08537553212237374,0.12232599663185746
133,2020-07-24,12467.43,12502.84,12266.55,12304.04,12352.488000000001,12097.6485,11464.7645,11067.4545,12234.892660184983,12004.678635057731,230.21402512725217,234.60473893676942,-4.390713809517251,-0.00392212483833219,0.017060464271217796,0.07320477450714331,0.11173169946169655
134,2020-07-27,12618.69,12686.36,12586.91,12588.3,12435.240000000002,12149.932499999999,11495.0325,11076.5645,12289.263020165256,12047.91117651682,241.35184364843553,235.95415987910278,5.397683769332758,0.012308568230287285,0.036079830073130065,0.09510782157423217,0.13648053961135684
135,2020-07-28,12951.72,13031.7,12533.19,12586.73,12473.076,12198.207,11521.608999999999,11086.829583333334,12335.02717091528,12087.824818253745,247.20235266153577,238.20379843558953,8.998554225946236,0.009111946403597674,0.03185082856849365,0.09244550826191039,0.1352866845650305
136,2020-07-29,12530.74,12660.87,12488.01,12540.97,12486.616,12240.0845,11551.9505,11095.038333333334,12366.710683085803,12121.392012844164,245.31867024163876,239.62677279679943,5.691897444839327,0.004352980823627423,0.02458197898878872,0.08561493576344519,0.1303223678211716
137,2020-07-30,12691.86,12769.47,12616.83,12722.92,12548.592,12285.9735,11584.422333333332,11104.615833333333,12421.512116462549,12165.950729085347,255.56138737720175,242.81369571288,12.747691664321763,0.013892235877937502,0.03556466241767492,0.09827832876834297,0.14573256661512904
138,2020-07-31,12653.46,12733.48,12635.71,12664.8,12620.744,12323.755500000001,11615.919333333333,11112.241833333333,12458.941021625238,12202.903362040282,256.0376595849557,245.4584884872952,10.579171097660492,0.003490760925029354,0.02767374766563635,0.090296827704095,0.1397160167995503
139,2020-08-03,12642.73,12673.02,12506.59,12513.03,12605.689999999999,12343.572,11643.754500000001,11119.743666666667,12467.26240291424,12225.876186308904,241.3862166053368,244.6440341109035,-3.257817505566692,-0.007350648794314158,0.013728441005569582,0.07465594538256537,0.12529842189707552
140,2020-08-04,12577.88,12709.92,12577.88,12709.92,12630.328,12374.4195,11673.896166666667,11129.209083333331,12504.594340929634,12261.731978339349,242.86236259028556,244.28769980677993,-1.4253372164943698,0.006301657407471964,0.027112423334282477,0.08874704884660253,0.14203263725486834
141,2020-08-05,12762.34,12816.39,12739.99,12802.3,12682.594000000001,12406.025,11703.713500000002,11138.694583333334,12550.395211558129,12301.774772392722,248.62043916540642,245.15424767850527,3.4661914869011525,0.009438605383094208,0.031942141016159456,0.09386648946934642,0.1493537150355028
142,2020-08-06,12894.24,12971.87,12851.2,12913.5,12720.710000000001,12442.0655,11737.614,11148.188833333332,12606.257486705388,12347.088504934352,259.16898177103576,247.95719449701136,11.211787274024402,0.015155600591476344,0.037890372784165086,0.10018100782663329,0.15834959319924224
143,2020-08-07,12901.43,12912.63,12791.18,12828.87,12753.524,12479.825,11769.124000000002,11156.83125,12640.505565675012,12382.776571998744,257.72899367626815,249.9115543328627,7.817439343405454,0.00590785731065401,0.027968741548859866,0.09004459465292396,0.14986681366180937
144,2020-08-10,12786.8,12933.16,12786.8,12894.0,12829.717999999999,12513.947,11804.342666666667,11165.817083333332,12679.504709418496,12420.645513383093,258.8591960354024,251.70108267337065,7.15811336203177,0.005010398513825562,0.030370353973850128,0.09230986968976496,0.15477442481538073
145,2020-08-11,12856.46,12906.01,12780.19,12780.19,12843.772,12542.506,11837.097166666666,11174.289416666667,12694.99475412374,12447.278789519121,247.71596460461842,250.9040590596202,-3.1880944550017887,-0.004950414878121499,0.018950279952028814,0.079672644403823,0.14371388850355912
146,2020-08-12,12713.63,12730.96,12625.54,12670.35,12817.382000000001,12565.881000000001,11869.2605,11182.800833333333,12691.203253489237,12463.80278464247,227.40046884676667,246.20334101704947,-18.802872170282797,-0.011471297336694893,0.008313702795689305,0.06749278946232581,0.1330211624830721
147,2020-08-13,12758.87,12812.8,12717.13,12763.13,12787.308,12596.1505,11900.972000000002,11191.169916666668,12702.268906798789,12485.975421634774,216.29348516401478,240.2213698464425,-23.92788468242773,-0.0018907810776124028,0.013256391307804672,0.07244433479887168,0.14046432098151412
148,2020-08-14,12709.97,12801.31,12679.19,12795.46,12780.626,12626.8455,11932.432999999999,11200.089666666667,12716.605998060733,12508.900445194717,207.70555286601666,233.7182064503573,-26.012653584340626,0.0011606630222963197,0.013353651947352939,0.07232615511019422,0.14244263937291685
149,2020-08-17,12813.94,12956.11,12800.69,12956.11,12793.048,12665.923999999999,11964.896333333334,11210.671,12753.452767590334,12542.027399967648,211.42536762268537,229.25963868482293,-17.83427106213756,0.012746141498101148,0.02291076434692025,0.08284348138522664,0.15569442721135962
150,2020-08-18,12974.96,12981.58,12840.25,12872.14,12811.438,12689.6535,11999.246166666668,11221.814916666666,12771.712341807408,12566.480404610063,205.23193719734445,224.45409838732724,-19.222161189982785,0.00473810980469166,0.01438073151485177,0.07274572262365857,0.14706400841474104
151,2020-08-19,12904.84,12950.11,12778.64,12778.64,12833.096,12704.922,12031.037166666667,11232.135,12772.77813537551,12582.196060788041,190.58207458746983,217.6796936273558,-27.097619039885956,-0.004243403150728408,0.005802318188179269,0.06213951656675533,0.1376857560917848
152,2020-08-20,12764.75,12764.75,12144.76,12362.64,12752.998,12702.402,12053.794333333333,11239.876833333334,12709.679960701853,12565.932523742349,143.74743695950383,202.89324229378536,-59.14580533428153,-0.0306091163818892,-0.026747854460912244,0.02562227777626753,0.09989105604226585
153,2020-08-21,12462.52,12638.65,12462.52,12607.84,12715.473999999998,12717.592,12080.347333333333,11250.84075,12694.012274439923,12569.036803358706,124.97547108121762,187.3096880512718,-62.33421697005417,-0.008464804379293938,-0.008629935604161575,0.04366535597955492,0.12061314173343009
154,2020-08-24,12629.78,12702.94,12567.95,12647.13,12653.678,12720.533500000001,12108.729666666668,11263.146333333334,12686.799616833741,12574.821522750677,111.9780940830642,172.24336925763023,-60.26527517456603,-0.0005174780012578701,-0.005770473384626687,0.04446381644933889,0.12287718064807159
155,2020-08-25,12706.4,12814.56,12698.85,12758.25,12630.9,12729.1095,12138.997833333333,11275.067416666667,12697.791983474757,12588.408900352508,109.38308312224945,159.67131203055408,-50.28822890830463,0.010082416929910012,0.002289280330254015,0.051013450629855024,0.1315453405751624
156,2020-08-26,12768.96,12833.29,12734.69,12833.29,12641.829999999998,12743.725499999999,12168.235666666667,11287.07525,12718.637832171033,12606.548343654613,112.0894885164198,150.15494732772723,-38.06545881130742,0.015144959234541422,0.007028125331168051,0.05465495175731722,0.13698985040433756
157,2020-08-27,12888.65,12960.68,12786.45,12797.31,12728.764,12747.445,12196.058666666668,11297.762666666667,12730.7412426063,12620.67891071289,110.06233189341037,142.13642424086387,-32.0740923474535,0.005385126159931968,0.00391176427903786,0.04929882265789897,0.13272958350927758
158,2020-08-28,12759.3,12799.16,12674.57,12728.85,12752.966,12750.6475,12219.536833333334,11309.488000000001,12730.450282205331,12628.691622844437,101.75865936089394,134.0608712648699,-32.302211903975945,-0.0018910110793050013,-0.001709521026285039,0.04168023498872114,0.1255018794838457
159,2020-08-31,12763.44,12831.38,12591.45,12591.45,12741.829999999998,12754.5685,12239.507166666668,11322.936416666666,12709.065623404458,12625.932971730224,83.13265167423378,123.87522734674266,-40.74257567250888,-0.011802072386776264,-0.012789025359815088,0.028754657237492466,0.11203044304533595
160,2020-09-01,12617.39,12703.28,12565.83,12703.28,12730.836,12754.2365,12259.905166666666,11337.100916666666,12708.175527496078,12631.662405048688,76.51312244738983,114.40280636687211,-37.88968391948228,-0.002164508285237409,-0.003995260711999517,0.03616462177365144,0.12050515324644549
161,2020-09-02,12772.43,12802.61,12646.47,12699.5,12704.078,12749.0965,12278.058166666666,11352.148833333333,12706.840830958217,12636.687431423608,70.15339953460898,105.5529250004195,-35.39952546581053,-0.00036035672954774995,-0.0038901972386827296,0.03432479530659776,0.11868688355374957
162,2020-09-03,12774.97,12857.79,12732.32,12757.97,12696.210000000001,12741.32,12296.739166666666,11371.612583333334,12714.706856964658,12645.671357410216,69.03549955444214,98.24943991122404,-29.213940356781904,0.004864443798582285,0.0013067719828086602,0.03750838552253045,0.12191388041996469
163,2020-09-04,12645.92,12655.67,12559.78,12637.95,12678.03,12731.774,12312.035666666667,11392.521583333333,12702.89810973931,12645.099403122053,57.79870661725727,90.1592932524307,-32.36058663517343,-0.003161374440666249,-0.007369279410708886,0.026471197952724207,0.10931982068734147
164,2020-09-07,12645.93,12725.05,12575.36,12601.4,12680.02,12717.144,12329.796166666667,11416.551833333333,12687.283015933244,12641.862400407577,45.42061552566702,81.21155770707797,-35.790942181410955,-0.00620030567775136,-0.009101414594346073,0.02202825007501808,0.10378336506187631
165,2020-09-08,12637.42,12702.55,12614.72,12663.56,12672.076,12711.3125,12350.356499999998,11443.417916666667,12683.63332117428,12643.469634554129,40.163686620151566,73.00198348969269,-32.838296869541125,-0.000672028797807054,-0.003756693103092266,0.025359875239229043,0.1066239205994799
166,2020-09-09,12592.18,12616.57,12480.5,12608.58,12653.892,12708.223999999998,12372.061833333335,11471.667166666664,12672.08665637823,12640.885210409624,31.201445968605185,64.6418759854752,-33.44043001687001,-0.0035808745641261915,-0.007840906801768558,0.019117118056218213,0.09910615578499997
167,2020-09-10,12665.74,12708.64,12650.4,12691.75,12640.648000000001,12704.655,12391.730333333335,11505.08725,12675.111786166197,12644.652981740397,30.458804425799826,57.805261673540116,-27.34645724774029,0.004042672495903608,-0.001015769416800429,0.02421128112025021,0.10314243814187497
168,2020-09-11,12697.46,12701.79,12616.68,12675.95,12648.248,12698.6795,12410.752999999999,11533.769416666668,12675.240742140628,12646.971284595873,28.269457544754914,51.89810084778307,-23.628643303028156,0.00219018475918571,-0.0017899105178612832,0.021368324710031854,0.0990292541901215
169,2020-09-14,12680.41,12793.07,12680.41,12787.82,12685.532,12690.265000000001,12431.411166666667,11566.250999999998,12692.560627965153,12657.404544470053,35.156083495099665,48.549697377246396,-13.393613882146731,0.00806335910862867,0.00768738871883278,0.02867002213626401,0.10561494817983817
170,2020-09-15,12787.42,12857.73,12773.23,12845.65,12721.95,12688.9405,12453.007666666666,11595.917916666667,12716.112839047446,12671.348679136165,44.76415991128124,47.79258988405337,-3.0284299727721304,0.00972335215906358,0.0123500854937415,0.031529919826864844,0.10777345030505159
171,2020-09-16,12989.81,13021.68,12948.72,12976.76,12795.586,12698.8465,12476.404833333332,11623.684666666668,12756.212402270929,12693.971780274422,62.24062199650689,50.68219630654408,11.55842568996281,0.014159101427633006,0.021884940494398493,0.04010411439438582,0.11640674812983848
172,2020-09-17,12920.15,12972.52,12851.52,12872.74,12831.784,12724.3515,12497.411166666665,11649.821166666667,12774.139724998484,12707.213892484335,66.92583251414908,53.93092354806508,12.994908966083997,0.0031917619560927874,0.011661773097041457,0.030032526603143147,0.10497318506763342
173,2020-09-18,12858.6,12927.81,12841.09,12875.62,12871.718,12737.7405,12517.660333333333,11676.293666666666,12789.752074998722,12719.688438034367,70.06363696435437,57.15746623132295,12.906170733031423,0.00030314523671199473,0.010824486493503375,0.028596371616943075,0.10271464281145616
174,2020-09-21,12874.61,12952.31,12795.09,12795.12,12873.178,12745.14,12538.535333333335,11702.674416666669,12790.577909614301,12725.27596905086,65.30194056344226,58.78636109774681,6.5155794656954455,-0.006063615371433463,0.0039214947815403665,0.02046368733232683,0.0933500791731416
175,2020-09-22,12786.91,12786.91,12632.74,12645.51,12833.15,12739.503,12555.606499999998,11727.153166666667,12768.259769673636,12719.367371007898,48.892398665737346,56.80756861134492,-7.915169945607573,-0.01462150757997837,-0.007378074325191523,0.007160426698622817,0.07831029579656863
176,2020-09-23,12656.3,12700.89,12548.07,12583.88,12754.573999999999,12727.032500000001,12570.280833333332,11751.488583333332,12739.893651262302,12709.331257274182,30.562393988120675,51.558533686700066,-20.99613969857939,-0.013382963633281638,-0.011247908732848914,0.0010818506640364925,0.07083284902707686
177,2020-09-24,12487.48,12487.48,12264.38,12264.38,12632.902,12700.386,12577.934833333333,11771.868916666666,12666.737704914249,12676.37186785376,-9.634162939511953,39.31999436145767,-48.95415730096962,-0.029171602851031445,-0.03433013768242959,-0.024928959919745194,0.04183796870487008
178,2020-09-25,12312.94,12385.81,12149.81,12232.91,12504.359999999999,12675.589,12583.330666666667,11790.506583333334,12599.99498108128,12643.522806433308,-43.52782535202823,22.750430418760484,-66.27825577078872,-0.021708428100278537,-0.034923742005203866,-0.02784800590156418,0.03752200242965241
179,2020-09-28,12282.36,12462.76,12282.36,12462.76,12437.887999999999,12669.1545,12589.098333333333,11809.884,12578.881907068771,12630.132956022402,-51.25104895363074,7.9501345442822355,-59.20118349791298,0.001999696411480889,-0.016291102930349483,-0.010035534713301533,0.05528216873256335
180,2020-09-29,12488.1,12571.34,12429.72,12467.73,12402.332,12657.377,12595.344333333334,11829.453166666666,12561.781613673573,12618.103096699113,-56.32148302554015,-4.904188969682245,-51.4172940558579,0.005273040586238074,-0.014983120120385197,-0.010131865390579751,0.053956579762442954
181,2020-09-30,12483.65,12568.68,12466.58,12515.61,12388.678,12648.182499999999,12601.101333333332,11849.103166666668,12554.678288493024,12610.511009192574,-55.83272069955092,-15.089895315655985,-40.74282538389493,0.010245806695436002,-0.010481545471058661,-0.006784433445288135,0.05624955947791206
182,2020-10-05,12567.88,12637.62,12519.12,12548.28,12445.458,12637.698,12607.027833333334,11869.512,12553.693936417174,12605.901301283207,-52.20736486603346,-22.513389225731483,-29.693975640301975,0.008261809248000363,-0.007075497452146717,-0.004659927312764551,0.057185838811233354
183,2020-10-06,12644.09,12706.39,12644.09,12704.23,12539.722,12641.012,12617.537,11889.27275,12576.853330814532,12613.18491375231,-36.33158293777706,-25.2770279681406,-11.054554969636456,0.01311895112188291,0.005001023652220165,0.006870833824382627,0.06854559291694266
184,2020-10-07,12667.51,12774.36,12619.81,12746.37,12596.444,12648.2605,12626.4505,11908.432416666667,12602.932818381527,12623.050482163948,-20.117663782421005,-24.245155130996686,4.127491348575681,0.011902247967759893,0.007756758330523038,0.009497483081250742,0.07036506183304053
185,2020-10-08,12832.54,12887.19,12818.01,12887.19,12680.336000000001,12659.442,12637.7535,11929.363333333333,12646.66469247668,12642.616384250332,4.048308226347217,-18.586462459527905,22.63477068587512,0.016312974671964478,0.017990366400035755,0.01973740823477842,0.08029151597640453
186,2020-10-12,12959.15,12997.79,12898.89,12955.91,12768.396,12676.808500000001,12650.304499999998,11949.020583333333,12694.240893634114,12665.823331793254,28.4175618408608,-9.185657599450161,37.60321944031096,0.0146857913867959,0.022016700812353428,0.02415795603971442,0.08426543494879328
187,2020-10-13,12988.44,12994.66,12857.1,12947.13,12848.166000000001,12689.577500000001,12663.461,11968.69075,12733.146909998097,12686.660873615305,46.48603638279201,1.948681196998276,44.53735518579373,0.007702577939917504,0.02029638102608207,0.022400590170412328,0.08174989816659767
188,2020-10-14,12927.09,12960.0,12895.79,12919.31,12891.182,12701.7455,12675.756833333335,11990.614833333333,12761.787385383004,12703.894150540216,57.89323484278793,13.137591926156212,44.75564291663172,0.002181956627406144,0.01712870880620294,0.019214092686457584,0.07745183875683659
189,2020-10-15,12892.29,12909.11,12786.26,12827.82,12907.472,12703.745499999999,12686.644833333332,12011.615500000002,12771.946249170232,12713.073847188369,58.87240198186373,22.28455393729772,36.587848044566016,-0.006170999247567614,0.00976676524258146,0.011127856775476149,0.06795126767086392
190,2020-10-16,12814.16,12896.3,12750.37,12750.37,12880.107999999998,12698.9815,12692.525166666666,12031.481,12768.626826220965,12715.8365263157,52.79029990526578,28.38570313089134,24.404596774374443,-0.010072741626079344,0.004046663112313451,0.004557393629224198,0.05975066577423021
191,2020-10-19,12803.32,12911.41,12803.32,12908.34,12870.594000000001,12695.560500000001,12699.776333333335,12052.8225,12790.121160648509,12730.096048339268,60.025112309240285,34.713584966561136,25.31152734267915,0.002932731776015869,0.01676015013279632,0.016422625185866006,0.07098067693272675
192,2020-10-20,12889.99,12917.75,12862.37,12862.37,12853.642,12695.042,12707.265166666668,12071.948333333332,12801.236366702584,12739.894122302867,61.34224439971695,40.039316853192304,21.302927546524643,0.0006790293365881028,0.0131805786857579,0.012205996435818416,0.06547589873990257
193,2020-10-21,12889.88,12942.12,12846.42,12877.25,12845.23,12695.1235,12716.818666666666,12090.791583333334,12812.930771825264,12750.068635098522,62.86213672674239,44.60388082790232,18.25825589884007,0.002492754119622649,0.014346177884760263,0.012615681448211307,0.06504606511874438
194,2020-10-22,12854.97,12917.03,12827.4,12917.03,12863.072,12701.219000000001,12722.297500000002,12108.665,12828.9460376983,12762.436147365088,66.50989033321275,48.985082728964414,17.524807604248338,0.004194798878526105,0.01699136122288732,0.015306394147755012,0.06675921746947329
195,2020-10-23,12945.12,12963.26,12875.23,12898.82,12892.762,12713.8845,12727.499000000002,12124.554,12839.695878052406,12772.538657808034,67.15722024437127,52.61951023204579,14.537710012325483,0.0004698760436281289,0.014545947778588015,0.013460696402333095,0.06385933866103442
196,2020-10-26,12923.55,12971.58,12894.18,12909.03,12892.9,12730.142,12733.633333333333,12142.791916666667,12850.362666044344,12782.649130232065,67.71353581227959,55.638315348092554,12.075220464187034,0.001251076173708089,0.014052317719629587,0.013774282804855443,0.06310229876224994
197,2020-10-27,12867.77,12884.32,12821.07,12875.01,12895.428,12760.6735,12736.168166666668,12160.29525,12854.154563575983,12789.490677789916,64.66388578606711,57.44342943568747,7.220456350379642,-0.0015833518670337785,0.008960067820871635,0.01090138191616466,0.0587744569771035
198,2020-10-28,12853.76,12879.98,12761.33,12793.75,12878.728,12788.7155,12738.317333333334,12177.118333333334,12844.861553795063,12789.80618320923,55.05537058583286,56.96581766571655,-1.9104470798836886,-0.006598322443023811,0.00039366737026871483,0.004351647491275065,0.05063855419543016
199,2020-10-29,12687.64,12699.82,12583.37,12662.91,12827.904,12798.723,12740.815333333332,12192.284916666666,12816.869007057361,12780.40646399196,36.462543065401405,52.86516274565352,-16.402619680252116,-0.012862116835299094,-0.01061144928286987,-0.006114626991689562,0.03860023667015827
200,2020-10-30,12651.35,12656.29,12546.34,12546.34,12757.408,12802.6535,12738.089000000002,12205.992583333335,12775.249159817766,12763.068204082312,12.180955735453608,44.728321343613544,-32.547365608159936,-0.016544740122758424,-0.020020341876783605,-0.015053199895212036,0.027883632923994463
201,2020-11-02,12565.32,12594.34,12480.66,12591.31,12693.864,12806.4385,12734.5725,12219.143000000002,12746.950827538109,12750.345371896126,-3.3945443580178107,35.103748203287275,-38.498292561305085,-0.00807902148628661,-0.016798464303717283,-0.011249886872920212,0.030457700675079878
202,2020-11-03,12641.28,12760.14,12641.28,12736.01,12666.064,12815.825,12731.614333333333,12234.614166666668,12745.267623301477,12749.283492322213,-4.015869020735408,27.279824758482736,-31.295693779218144,0.0055223153775316395,-0.006227847212333229,0.0003452560336483571,0.040981744622514554
203,2020-11-04,12766.86,12885.28,12736.02,12867.9,12680.894,12824.0085,12732.264833333333,12250.694416666667,12764.134142793557,12758.069901632987,6.064241160569509,23.03670803890009,-16.972466878330582,0.014747067517479399,0.0034226037825848075,0.010652870360626747,0.05038127328469189
204,2020-11-05,12878.01,12918.8,12840.4,12918.8,12732.071999999998,12832.630000000001,12732.678166666667,12268.510416666666,12787.928890056086,12769.97583651989,17.95305353619551,22.019977138359177,-4.066923602163666,0.01466595539202111,0.006714913466685959,0.014617650025945656,0.05300477085220716
205,2020-11-06,12952.49,12999.16,12927.3,12973.53,12817.51,12836.947,12735.9005,12286.498833333335,12816.482906970534,12785.0539246672,31.428982303334124,23.90177817135417,7.527204131979953,0.012172411022109633,0.010639835157066594,0.018658240930823928,0.055917570659165056
206,2020-11-09,13053.98,13149.9,13048.67,13127.47,12924.742,12845.525,12743.519166666665,12306.389833333333,12864.327075128915,12810.418081454016,53.90899367489874,29.903221272063092,24.005772402835646,0.0156852647426153,0.02194888881536564,0.030129105493687944,0.06671982423656632
207,2020-11-10,13090.65,13142.22,13022.92,13081.72,12993.884,12852.2545,12748.829,12324.9005,12897.772140493698,12830.514522108599,67.2576183850997,37.37410069467042,29.883517690429287,0.006759795608456973,0.017854104896537822,0.02611149620094517,0.06140572899554034
208,2020-11-11,13067.04,13262.19,13067.04,13262.19,13072.742,12869.3985,12756.607833333333,12344.520416666666,12953.83642657159,12862.490486739553,91.3459398320374,48.16846852214382,43.17747130989358,0.014491833465389306,0.03052135653426236,0.03963296303156457,0.07433821261248547
209,2020-11-12,13324.86,13324.86,13193.74,13221.78,13133.338,12889.096500000001,12761.035666666667,12362.965999999999,12995.058514791346,12889.104527306392,105.95398748495427,59.725572314705914,46.228415170248354,0.006734160043699547,0.02581123510092419,0.036105559561819316,0.06946666358218588
210,2020-11-13,13221.8,13273.33,13170.12,13273.33,13193.298,12915.244499999999,12767.722166666666,12383.484166666667,13037.869512515754,12917.565675954394,120.30383656135928,71.84122516403659,48.46261139732269,0.006066110232634724,0.02772580108723463,0.039600472718097614,0.07185746930000378
211,2020-11-16,13356.74,13551.83,13356.74,13551.83,13278.170000000002,12947.419,12780.608666666667,12405.822916666666,13116.9403567441,12964.548222331965,152.39213441213542,87.95140701365636,64.44072739847905,0.020609767761671827,0.046681968043206144,0.06034308329498962,0.09237654696761187
212,2020-11-17,13723.77,13780.12,13593.01,13593.01,13380.428,12983.951,12801.114833333333,12427.454583333334,13190.18184032193,13011.100950141079,179.08089018085047,106.1773036470952,72.90358653375527,0.01588753364242163,0.04690860278200381,0.06186142199151434,0.0937887488424067
213,2020-11-18,13628.42,13773.29,13608.72,13773.29,13482.648000000001,13028.753,12820.538999999999,12450.443166666666,13279.89078796471,13067.559402251107,212.3313857136036,127.40812006039691,84.92326565320668,0.0215567446394803,0.057145683857848885,0.07431442624994176,0.10624897568907166
214,2020-11-19,13775.26,13785.92,13700.04,13722.43,13582.778,13069.023,12838.460666666668,12473.595166666666,13347.97374366245,13116.068338577888,231.9054050845607,148.30757706522968,83.59782801933102,0.0102815491794094,0.04999662178266892,0.06885321817657157,0.1001182751762387
215,2020-11-20,13702.59,13726.22,13666.07,13716.44,13671.4,13109.904,12854.430499999999,12496.714166666668,13404.660860022072,13160.54031618064,244.12054384143084,167.4701704204699,76.65037342096093,0.0032944687449713178,0.046265479899776536,0.06705933024415217,0.0976037234320994
216,2020-11-23,13793.55,13921.16,13793.55,13878.01,13736.635999999999,13158.353,12871.842499999999,12520.039083333335,13477.48380463406,13213.686221654127,263.7975829799325,186.73565293236246,77.06193004757003,0.010291748285388185,0.05469202718607725,0.07816810219671359,0.10846379213579253
217,2020-11-24,13918.84,13951.17,13798.32,13807.13,13779.460000000001,13204.958999999999,12888.672833333334,12542.365749999999,13528.198603921128,13257.645022323471,270.5535815976564,203.49923866542127,67.0543429322351,0.0020080612738088612,0.04560188335306458,0.07126080229853497,0.10083936915968188
