,Date,Open,High,Low,close,MA_5,MA_20,MA_60,MA_120
351,2020-06-18,11534.2,11567.42,11485.39,11548.33,11466.152,11290.7205,10701.090833333332,11066.1315
352,2020-06-19,11557.27,11584.88,11542.37,11549.86,11490.136,11327.655999999999,10738.828166666666,11061.359916666666
353,2020-06-22,11553.91,11632.88,11553.91,11572.93,11543.47,11362.7435,10770.9645,11057.643500000002
354,2020-06-23,11618.42,11679.4,11530.85,11612.36,11563.614000000001,11393.501,10802.231166666666,11054.754166666668
355,2020-06-24,11647.86,11701.23,11637.79,11660.67,11588.83,11425.8015,10834.927,11051.741166666667
356,2020-06-29,11608.8,11608.8,11500.65,11542.62,11587.688,11455.723,10866.8135,11048.1265
357,2020-06-30,11563.6,11638.0,11563.6,11621.24,11601.964,11489.677,10898.699833333334,11044.902416666668
358,2020-07-01,11622.64,11736.39,11622.64,11703.42,11628.062,11520.897,10932.696333333333,11042.422499999999
359,2020-07-02,11694.1,11805.21,11690.95,11805.14,11666.617999999999,11554.7575,10965.802999999998,11040.035416666668
360,2020-07-03,11857.9,11933.59,11857.9,11909.16,11716.316,11584.2075,10997.682499999999,11038.833666666667
361,2020-07-06,11941.84,12116.7,11941.84,12116.7,11831.132,11620.381,11030.669666666667,11039.829999999998
362,2020-07-07,12176.79,12249.95,12028.57,12092.97,11925.478,11651.0595,11063.562,11039.767416666666
363,2020-07-08,12086.13,12190.27,12083.84,12170.19,12018.832,11679.053,11097.105,11040.265416666667
364,2020-07-09,12222.9,12273.43,12181.34,12192.69,12096.342,11706.832,11131.996166666668,11042.259833333334
365,2020-07-10,12250.44,12253.58,12030.2,12073.68,12129.246,11724.508,11161.0085,11043.871166666668
366,2020-07-13,12109.61,12216.24,12109.61,12211.56,12148.218,11758.297499999999,11190.414333333332,11047.158333333333
367,2020-07-14,12202.89,12228.31,12143.91,12209.01,12171.426000000001,11797.251,11220.973166666667,11049.144833333334
368,2020-07-15,12233.99,12320.48,12162.52,12202.85,12177.958,11842.0805,11247.736666666666,11050.629833333332
369,2020-07-16,12173.04,12220.93,12107.04,12157.74,12170.968,11874.3855,11273.9205,11050.999166666668
370,2020-07-17,12195.72,12266.93,12144.62,12181.56,12192.544,11906.734,11305.472833333333,11051.01375
371,2020-07-20,12205.25,12221.33,12065.8,12174.54,12185.14,11938.0445,11336.586166666666,11051.702583333334
372,2020-07-21,12242.32,12450.16,12242.32,12397.55,12222.848000000002,11980.429,11370.436833333333,11054.45775
373,2020-07-22,12389.76,12486.95,12389.4,12473.27,12276.931999999999,12025.446,11405.868666666667,11057.64925
374,2020-07-23,12423.02,12429.76,12347.86,12413.04,12327.992,12065.48,11436.631499999998,11060.102
375,2020-07-24,12467.43,12502.84,12266.55,12304.04,12352.488000000001,12097.6485,11464.7645,11067.4545
376,2020-07-27,12618.69,12686.36,12586.91,12588.3,12435.240000000002,12149.9325,11495.032500000001,11076.5645
377,2020-07-28,12951.72,13031.7,12533.19,12586.73,12473.076,12198.206999999999,11521.609,11086.829583333332
378,2020-07-29,12530.74,12660.87,12488.01,12540.97,12486.616,12240.0845,11551.9505,11095.038333333334
379,2020-07-30,12691.86,12769.47,12616.83,12722.92,12548.592,12285.9735,11584.422333333334,11104.615833333335
380,2020-07-31,12653.46,12733.48,12635.71,12664.8,12620.744,12323.7555,11615.919333333331,11112.241833333333
381,2020-08-03,12642.73,12673.02,12506.59,12513.03,12605.689999999999,12343.572,11643.754500000001,11119.743666666669
382,2020-08-04,12577.88,12709.92,12577.88,12709.92,12630.328,12374.4195,11673.896166666667,11129.209083333333
383,2020-08-05,12762.34,12816.39,12739.99,12802.3,12682.594000000001,12406.025,11703.7135,11138.694583333334
384,2020-08-06,12894.24,12971.87,12851.2,12913.5,12720.710000000001,12442.0655,11737.614,11148.188833333335
385,2020-08-07,12901.43,12912.63,12791.18,12828.87,12753.524,12479.825,11769.124,11156.83125
386,2020-08-10,12786.8,12933.16,12786.8,12894.0,12829.717999999999,12513.947,11804.342666666666,11165.817083333333
387,2020-08-11,12856.46,12906.01,12780.19,12780.19,12843.772,12542.506,11837.097166666668,11174.289416666667
388,2020-08-12,12713.63,12730.96,12625.54,12670.35,12817.382000000001,12565.881,11869.2605,11182.800833333335
389,2020-08-13,12758.87,12812.8,12717.13,12763.13,12787.308,12596.1505,11900.972,11191.169916666666
390,2020-08-14,12709.97,12801.31,12679.19,12795.46,12780.626,12626.8455,11932.432999999999,11200.089666666667
391,2020-08-17,12813.94,12956.11,12800.69,12956.11,12793.048,12665.924,11964.896333333332,11210.671
392,2020-08-18,12974.96,12981.58,12840.25,12872.14,12811.438,12689.6535,11999.246166666668,11221.814916666666
393,2020-08-19,12904.84,12950.11,12778.64,12778.64,12833.096,12704.922,12031.037166666667,11232.135
394,2020-08-20,12764.75,12764.75,12144.76,12362.64,12752.998,12702.401999999998,12053.794333333333,11239.876833333336
395,2020-08-21,12462.52,12638.65,12462.52,12607.84,12715.473999999998,12717.592,12080.347333333333,11250.84075
396,2020-08-24,12629.78,12702.94,12567.95,12647.13,12653.678,12720.5335,12108.729666666664,11263.146333333334
397,2020-08-25,12706.4,12814.56,12698.85,12758.25,12630.9,12729.1095,12138.997833333333,11275.067416666667
398,2020-08-26,12768.96,12833.29,12734.69,12833.29,12641.829999999998,12743.7255,12168.235666666667,11287.075249999998
399,2020-08-27,12888.65,12960.68,12786.45,12797.31,12728.764,12747.445,12196.058666666666,11297.762666666667
400,2020-08-28,12759.3,12799.16,12674.57,12728.85,12752.966,12750.647500000001,12219.536833333335,11309.488000000001
401,2020-08-31,12763.44,12831.38,12591.45,12591.45,12741.829999999998,12754.5685,12239.507166666666,11322.936416666666
402,2020-09-01,12617.39,12703.28,12565.83,12703.28,12730.836,12754.236499999999,12259.905166666667,11337.100916666668
403,2020-09-02,12772.43,12802.61,12646.47,12699.5,12704.078,12749.0965,12278.058166666666,11352.148833333335
404,2020-09-03,12774.97,12857.79,12732.32,12757.97,12696.210000000001,12741.32,12296.739166666666,11371.612583333334
405,2020-09-04,12645.92,12655.67,12559.78,12637.95,12678.03,12731.774000000001,12312.035666666665,11392.521583333331
406,2020-09-07,12645.93,12725.05,12575.36,12601.4,12680.02,12717.144,12329.796166666667,11416.551833333333
407,2020-09-08,12637.42,12702.55,12614.72,12663.56,12672.076,12711.3125,12350.3565,11443.417916666665
408,2020-09-09,12592.18,12616.57,12480.5,12608.58,12653.892,12708.224,12372.061833333333,11471.667166666668
409,2020-09-10,12665.74,12708.64,12650.4,12691.75,12640.648000000001,12704.655,12391.730333333333,11505.08725
410,2020-09-11,12697.46,12701.79,12616.68,12675.95,12648.248,12698.6795,12410.753,11533.769416666666
411,2020-09-14,12680.41,12793.07,12680.41,12787.82,12685.532,12690.265,12431.411166666667,11566.250999999998
412,2020-09-15,12787.42,12857.73,12773.23,12845.65,12721.95,12688.9405,12453.007666666668,11595.917916666665
413,2020-09-16,12989.81,13021.68,12948.72,12976.76,12795.586,12698.8465,12476.404833333334,11623.684666666666
414,2020-09-17,12920.15,12972.52,12851.52,12872.74,12831.784,12724.3515,12497.411166666667,11649.821166666665
